ProjectID,AppNum,AppType,Description,ProjectName,ProjectTown,District,Status,GisLatitude,GisLongitude,LINK
4591,2S1118,Minor,GRAVEL EXTRACTION OF 2000 CUBIC YDS FROM PARCEL D CONSISTING OF 3.13 ACRES; TOTAL TRACT OF LAND CONSISTS OF 80 ACRES COMPOSED OF FIVE PARCELS,"Murray, Bruce",Weathersfield,02,Permit,43.4001088,-72.50882878,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1118
4596,2S1121,Minor,REMOVAL OF NOT MORE THAN 1000 CUBIC YARDS OF SURFACE STONES PER YEAR FROM A WOODED AREA.  THERE WILL BE NO BLASTING.,"Whidden, Elroy",Chester,02,Permit,43.32420015,-72.55583636,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1121
4598,2S1122,Minor,"USE OF EXSTG FACIL FOR STORAGE OF LIFT PARTS, BUS AND SNOW REMOVAL EQUIPMENT PARKING, LIGHT MAINTENANCE & USE OF OFFICES FOR BUS/SNOW REMOVAL OPERTNS","Okemo Mountain, Inc. / Parking Areaw",Ludlow,02,Permit,43.42251945,-72.7083478,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1122
4600,2S1124,Major,OPERATE A STONE QUARRY,GHL Construction,Chester,02,Denied,43.31343741,-72.61998565,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1124
4601,2S1125,Minor,CONVERT EXISTING HOUSE & ATTCHD SHOP TO AN OFFICE W/8-19 EES; CONSTR PARKING LOT,Lyme Investment Company,Windsor,02,Permit,43.50817116,-72.40188605,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1125
4602,2S1129,Major,CONSTR 60X20' ADDNS TO NO. & SO. SIDES OF EXSTG BARN STRUCTURE TO BE USED AS BANQUET FACILITY; RENOVATE EXSTG APRTMT IN UNUSED FRMR CHICKEN COOP ETC,"Davis, George and Diana",Cavendish,02,Permit,43.4408251,-72.65357272,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1129
4603,2S1132,Major,350 BED MED. SECUR. MEN'S CORRECT. FAC. ON  40 ACRES OF 133 ACRE SITE.CAMPUS STYLE.2400' RD. EXT. WTR&SEW 2MI E. ALONG RT 11.PUMP STAT,SE Vermont Correctional Facility,Springfield,02,Permit,43.26966497,-72.43805828,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1132
4606,2S1134,Minor,"SUBDIDG 21.2 ACRE TRACT INTO 3 LOTS CONSISTING OF LOT 30-1 W/17.21 ACRES, 2 EXTG BARNS W/34' TEMP TOWER W/ANTENNA ATTACHED TO 1 BARN & A PROPOSED ECT.","Wolf, Robert and Shirley",Weathersfield,02,Permit,43.40437669,-72.40334647,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1134
4611,2S1158,Minor,"CONSTRUCTING AND OPERATING A DOG BOARDING KENNEL, DAYCARE, GROOMING AND TRAINING FACILITY.","Norton, David & Debra",Cavendish,02,Permit,43.38655878,-72.65565088,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1158
4615,2S1162,Minor,PRVIOUS CONSTRUCTION OF A 28' X 50 BLD FOR AUTOMOBILE REPAIR.,"Tyrrell, Kenneth & Kathleen",Cavendish,02,Permit,43.42903106,-72.60568733,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1162
4618,2S1168,Major,"RELOCATE THE HUMANE SOCIETY TO A NEW LOCATION BY CONVERTING A HORSE TRAINING BARN, INCLUDING INTERIOR RENOVATIONS.","MacKenzie, Lucy Humane Society",West Windsor,02,Permit,43.46918207,-72.5260302,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1168
4620,2S1169,Minor,"HARVESTING TIMBER ON APPROX 80 ACRES ABOVE 2,500' IN ELEVATION.",Plum Lumber Co.,Andover,02,Permit,43.35195975,-72.75013739,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1169
4621,2S1174,Major,CREATE A RESIDENTIAL SUBDIVISION W/BLD DEVELOPMENT OF 22 SINGLE-FAMILY RESIDENCES ON 25 LOTS WITH 3 UNIMPROVED; ROAD AND FIRE POND.,Vista Ridge Estate / TCI Development,Ludlow,02,Denied,43.4267773,-72.70031115,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1174
4624,2S1175,Major,EXTRACT 300 TONS OF STONE PER YEAR.,"Graham, Michael / Stone Quarry",Cavendish,02,Permit,43.36250978,-72.60214322,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1175
4625,2S1177,Minor,"PREVIOUS EXTRACTION OF STONE AND CONTINUED EXTRACTION OF UP TO 15 TRUCKLOADS OF STONE PER YEAR, FOR A TOTAL EXTRACTION OF 1,000 CUB YARDS OVER  5-YR.","White, Steve",Chester,02,Permit,43.30701932,-72.61493673,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1177
4626,2S1180,Minor,"CONVERTING THE FORMER RESTAURANT KNOWN  AS ""THE PADDOCK"" INTO A GAME BIRD PROCESSING FACILITY.","Cavendish Game Birds, Inc.",Springfield,02,Permit,43.27044204,-72.44635123,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1180
4628,2S1183,Minor,APPROVAL FOR THE PREVIOUS EXTRACTION OF EARTH MATERIAL TO LEVEL A KNOLL FOR BETTER DRAINAGE AND THE RECLAMATION OF THE AREA TO OCCUR PRIOR TO 10-15-04,"Geise, Wayne and Carol",Reading,02,Permit,43.47543235,-72.58724935,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1183
4629,2S1189,Major,CONSTRUCT A 190' TOWER TO SUPPORT 4 ANTENNAS AND RELATED INFRASTRUCTURE.,WatchTower Wireless / Nextel,Springfield,02,Dismissed,43.2609,-72.4625,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1189
4630,2S1191,Minor,"CONSTRUCTING APPROXIMATELY 2,957 FEET OF SINGLE-PHASE ELECTRICL DISTRIBUTION AND TELEPHONE LINE.",CVPS / W. Windsor,West Windsor,02,Permit,43.51934802,-72.52316586,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1191
4633,2S1198,Major,CREATE A 15-LOT SUBDIVISION AND THE CONSTRUCTION OF SINGLE-FAMILY HOMES.,Unique Properties / Timber Creek at Okem,Ludlow,02,Permit,43.39205306,-72.7295277,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1198
4639,2S1204,Minor,"REMOVE STONE LOCATED ON OR NEAR THE SURFACE, NOT TO EXCEED 200 CUBIC YARDS OF STONE PER YEAR AND SHALL TAKE PLACE FOR A THREE YEAR PERIOD.","McKeen, Nate and Jane / Rock removal",Weathersfield,02,Permit,43.34887338,-72.53731844,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1204
4640,2S1211,Minor,ANNUALLY REMOVE 500 YARDS OF SURFACE STONE.,"Fuller, David and Candy",Weathersfield,02,Permit,43.4207742,-72.51072096,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1211
4641,2S1219,Major,"RELOCATION OF APPROXIMATELY 2,300 FEET OF THREE-PHASE ELECTRICAL DISTRIBUTION AND TELEPHONE LINES ALONG RTE. 106",CVPS / Cavendish,Cavendish,02,Permit,43.44165379,-72.53396009,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1219
4642,2S1222,Minor,CONSTRUCT A TELECOMMUNICATION FACILITY WITHIN A 50-FOOT BY 50-FOOT COMPOUND CONSISTING Of: A STEALTH TREE TOWER WITH A TOTAL HEIGHT OF 107' AGL.,Vemont RSA / Verizon / Springfield Town,Springfield,02,Permit,43.27955522,-72.47170211,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1222
4643,2S1223,Major,"58 LOT SUBDIVISION ON A 55.5 ACRE PARCEL FOR SINGLE-FAMILY AND  MULTI-FAMILY UNITS, TOTALING 97 HOUSING UNITS; AND CONSTRUCTION OF 4,800 L.F. OF ROAD.",Black Dog Realty / Morgan Meadows,Windsor,02,Permit,43.48440884,-72.40300983,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1223
4645,2S1227,Major,Could not find that this was ever entered on database?,"Sanderson, Brett",Ludlow,02,Permit,43.40914254,-72.69151999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1227
4647,2S1232,Minor,"INSTALL A 20,000-GALLON, ABOVE-GROUND, DOUBLE-WALLED DIESEL STORAGE TANK AND CONSTRUCT AN UNOCCUPIED 6-FOOT BY 8-FOOT BUILDING TO SHELTER THE COMPUTER",Bishop Enterprises LLC / Tom Bishop,Springfield,02,Permit,43.32484217,-72.53042603,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1232
4649,2S1235,Minor,"CONSTRUCTION OF A VETERINARY CLINIC, PRIMARILY TO SERVE EQUINES.",Evergreen Equine / Hoyns,West Windsor,02,Permit,43.46992165,-72.52923984,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1235
4650,2S1236,Major,Fifteen future three or one bedroom single family homes in a 7.56 acre lot subdivision.,"McPadden, Dennis / Stonehedge Village",Springfield,02,Permit,43.33540344,-72.5273152,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1236
4652,2S1240,Minor,Construction of 100' telecommunications tower w/array of 12 antennas mounted on triangular platform and 12'x30' equipment shelter.,Vermont RSA / Verizon / Ferguson,Springfield,02,Permit,43.29246017,-72.43121968,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1240
4653,2S1241,Minor,"Construct a telecommunications compound including a 112' tower (resembling a pine tree), 12 panel antennas, a 12'x30' equipment shelter and a 1,700' access road.",Vermont RSA Limited / Vukson / Verizon,Springfield,02,Permit,43.2356996,-72.45053815,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1241
4656,2S1248,Minor,Operation of an existing dog day care and a boarding facility on a tract of land previously subdivided into 3 lots.,"Ryan, Michael and Deborah",Chester,02,Permit,43.33057617,-72.55847816,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1248
4657,2S1253,Major,Demolishing and removing all former buildings at Jewell Brook Woolen Mill site except the office building; and construct 2 new buildings.  The former office building will contain one condominium; 3 condominiums in one building adjacent to office and 30…,"Jewell Brook, LLC",Ludlow,02,Permit,43.39049533,-72.70703436,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1253
4658,2S1256,Major,"Remove up to 7,500 tons of stone per year for a 20 year period, with not more than 480 tons/week or 120 tons/day; improve an existing roadway, and implementation of an erosion control and reclamation plan.",Allard Dennis,Chester,02,Permit,43.24059214,-72.60840103,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1256
4659,2S1257,Minor,Construction of a 26'x26' building for use as a chiropractic office.,"Natale, Denise",Cavendish,02,Permit,43.37711443,-72.63850707,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1257
4660,2S1267,Major,Consolidation of school district to include a building addition with related site infrastructure to both Elm Hill and Union Street Schools.  Elm Hill and Union Street schools will each provide for 300 students K-4 upon completion of consolidation…,Springfield School District,Springfield,02,Permit,43.30646147,-72.48416304,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1267
4661,2S1268,Major,"Move existing customer area, machine shop and service area to a new 40'x60' building, which will also include an office, as well as machine shop, customer area (lobby, displays, sales), parts area, service area, as well as a 100' driveway to connect new..","Todd, Michael / Hawks Mountain Motorcycl",Weathersfield,02,Permit,43.35424971,-72.52540427,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1268
4663,2S1296,Minor,"For a project to maintain and operate a recreational trail system and related infrastructure. The trail will involve the maintenance of existing 25-mile recreational trail network, construction of  5.6 miles of new trail, two new bridges and new informational kiosks, a 40' by 20' pump track and skills park in the Cunningham parking area and a changing area with a port-a-potty. This permit also authorizes these areas to be used for four large trail/race events (events with over 100 participants)  per year, including the “Vermont 50.”  The project is located in the West Windsor Town Forest and adjacent ski resort property off Ski Tow Road, Hotel Road, and Coaching Lane in West Windsor.
","West Windsor, Town of / Trails",West Windsor,02,Permit,43.45595006,-72.4661495,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1296
4665,2S1297,Major,"relocate and construct  2,285 feet of utility line corridor along Vermont Route 106 
",CVPS / Telephone Operating - Reading,Reading,02,Permit,43.50306663,-72.55215668,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1297
4666,2S1303,Major,"relocate 2,877 feet of utility line corrridor along Tyson Road in Reading and will retire off-road corridor that is difficult to access during storm and maintenance situations",Green Mountain Power - Reading,Reading,02,Permit,43.46896785,-72.58147234,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1303
4667,2S1313,Major,"resume a historic sand and gravel extraction operation on 20 +/- acres, which is part of a 243-acre parcel.  Extraction rate to be 20,000/annually over 20 years","Semones, Larry",Chester,02,Expired,43.27394995,-72.68219615,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1313
4668,2S1314,Major,"This permit specifically authorizes the construction of a 3,200 square foot hoop barn to hold livestock for a short duration (6-36 hours) before processing as well as internal renovations to the 43,000 square foot warehouse to accommodate the new food processing activities.",Curran-Birge / Black River Produce,Springfield,02,Permit,43.33135814,-72.54187359,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1314
4670,2W0001,Major,POWER LINE,CVPS / Londonderry,Londonderry,02,Permit,43.16549986,-72.86263419,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0001
4671,2W0003,Major,SHOPPING CTR,"Heinze, Gustav / Shopping Center",Winhall,02,Permit,43.14893861,-72.90352179,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0003
4673,2W0005,Major,ELECT & PHONE LINE,New England Tel & Tel Co.,Townshend,02,Permit,43.03113632,-72.6478078,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0005
4676,2W0006,Major,1 LOT EXT OF SUBDIV,"Gardner, Addison / Rich, Lee",Wilmington,02,Permit,42.84534275,-72.82853271,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0006
4677,2W0007,Major,70 UNIT CAMPSITE,"Pudeler, Herman, Jr. / Saxtons River Cam",Rockingham,02,Permit,43.12977364,-72.47817565,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0007
4678,2W0009,Major,9 LOT SUBDIV,"Yost, Don / Jelly Mill Hill",Dummerston,02,Permit,42.92136884,-72.62543477,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0009
4695,2W0013,Major,ACCESS RD,Timberbrook Associates,Townshend,02,Permit,43.09133967,-72.66585912,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0013
4696,2W0014,Major,ADD TO STORE,"Adams Shopping Center, Inc.",Londonderry,02,Permit,43.22830331,-72.81526099,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0014
4698,2W0015,Major,14 UNIT MOBILE HOME PK,"McAllister, Carl & Helena / Mobile Home",Putney,02,Permit,43.01395653,-72.47091741,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0015
4700,2W0016,Minor,STORAGE SHED,Steamtown Foundation,Rockingham,02,Permit,43.16236795,-72.4563951,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0016
4702,2W0017,Major,ROAD,"Kfoury, James",Wilmington,02,Permit,42.88462745,-72.85504448,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0017
4708,2W0018,Major,SKI LIFT,Stratton Corporation / SKI LIFT,Stratton,02,Permit,43.11035865,-72.90976172,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0018
4709,2W0019,Major,SUBDIVIDE 126 ACRES INTO 26,"Pfanner, Ruth - Powder Mill",Londonderry,02,Permit,43.22258345,-72.7397775,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0019
4718,2W0022,Major,CONSTRUCTION OF AN AERO-BUS FROM THE BASE LODGE TO SNOW MT. INN,Mount Snow Development Corp / Aero  Bus,Dover,02,Permit,42.96899396,-72.89427647,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0022
4720,2W0023,Major,CONSTRUCTION OF 50' X 60' ADDITION TO EXISTING COMMERCIAL BUILDING,Gleason Transportation Co.,Rockingham,02,Permit,43.20220523,-72.50672145,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W0023
